review,y,clean_review,clean_review2,phone,camera,battery,delivery,processor
overall it's sure a value for money buy.although it claim to have a 48mp camera the pictures are not that sharp as other camera phones.by far this is the only con I found.orelse it's an amazing phone with a good battery life .,1,overall -PRON- sure value money buyalthough -PRON- claim 48mp camera picture sharp camera phonesby far con foundorelse -PRON- amazing phone good battery life,"['overall', '-pron-', 'sure', 'value', 'money', 'buyalthough', '-pron-', 'claim', '48mp', 'camera', 'picture', 'sharp', 'camera', 'phonesby', 'far', 'con', 'foundorelse', '-pron-', 'amazing', 'phone', 'good', 'battery', 'life']",0.91132444,0.8885992,0.96423686,0.9376111,0.9253137
"Brilliant display, nice camera, extremely fast processor and of course 5G enabled one sim slot. Value for money.",1,brilliant display nice camera extremely fast processor course 5 g enable one sim slot value money,"['brilliant', 'display', 'nice', 'camera', 'extremely', 'fast', 'processor', 'course', '5', 'g', 'enable', 'one', 'sim', 'slot', 'value', 'money']",0.9109779,0.9051542,0.9677788,0.9636465,0.9262322
WOW SO SMOOTH TO RUN THIS PHONE IS OSM AND I LOVE TO SHARE FEED BACK  IF ANY WANT TO BUY SO BUY IT AND DO NOT THINK AND BUY .,1,wow smooth run phone osm love share feed back want buy buy -PRON- think buy,"['wow', 'smooth', 'run', 'phone', 'osm', 'love', 'share', 'feed', 'back', 'want', 'buy', 'buy', '-pron-', 'think', 'buy']",0.92213225,0.8533903,0.93239427,0.90908265,0.8837384
Excellent mobile mind-blowing unbelievable excellent super camera quality super ...total performance super thanks for Flipkart,1,excellent mobile mindblowe unbelievable excellent sup camera quality super total performance super thank flipkart,"['excellent', 'mobile', 'mindblowe', 'unbelievable', 'excellent', 'sup', 'camera', 'quality', 'super', 'total', 'performance', 'super', 'thank', 'flipkart']",0.90792096,0.8827919,0.9585282,0.9662252,0.90469307
this price is worth for this item...I personally recommend every one to buy this one....it's pretty awesome,1,price worth itemi personally recommend every one buy oneit pretty awesome,"['price', 'worth', 'itemi', 'personally', 'recommend', 'every', 'one', 'buy', 'oneit', 'pretty', 'awesome']",0.9267919,0.90310484,0.96366197,0.96466595,0.9231769
"So far this is the best phone 10 -15k. Decent Camera , Gaming experience. Battery good 13hrs keeping all app wifi up and running not sure what will happen down the line :p .  Apps are working smooth till now no latency. Very good build quality. This phone looks solid no plastic :p",1,far good phone 10 15k decent camera gaming experience battery good 13hrs keep app wifi run sure happen line p app work smooth till latency good build quality phone look solid plastic p,"['far', 'good', 'phone', '10', '15k', 'decent', 'camera', 'gaming', 'experience', 'battery', 'good', '13hrs', 'keep', 'app', 'wifi', 'run', 'sure', 'happen', 'line', 'p', 'app', 'work', 'smooth', 'till', 'latency', 'good', 'build', 'quality', 'phone', 'look', 'solid', 'plastic', 'p']",0.9012621,0.89294034,0.9509251,0.9337122,0.90783143
"Good mobile under 5000, good battery, good camera, allover good mobile in under 5k.Thanks redmi and flipkart for fast delivery.",1,good mobile 5000 good battery good camera allover good mobile 5kthanks redmi flipkart fast delivery,"['good', 'mobile', '5000', 'good', 'battery', 'good', 'camera', 'allover', 'good', 'mobile', '5kthanks', 'redmi', 'flipkart', 'fast', 'delivery']",0.8165235,0.87388647,0.941647,0.915966,0.88345844
Excellent build qualityCamera: both front and forward awesome rating 10 / 10No heat no laggingThanks Flipkart fast deliveryFabulous productProcessor 10 / 10fast performancesmooth gaming,0,excellent build qualitycamera front forward awesome rating 10 10no heat laggingthanks flipkart fast deliveryfabulous productprocessor 10 10fast performancesmooth gaming,"['excellent', 'build', 'qualitycamera', 'front', 'forward', 'awesome', 'rating', '10', '10no', 'heat', 'laggingthanks', 'flipkart', 'fast', 'deliveryfabulous', 'productprocessor', '10', '10fast', 'performancesmooth', 'gaming']",0.8814966,0.89862525,0.95065755,0.91617805,0.9193571
Thanks Flipkart For This Mobile I really Hate It Because I Gifted To My Father and mahh papa was very unhappy for this immobile ❤ 😍,0,thanks flipkart mobile really hate -PRON- gift -PRON- father mahh papa unhappy immobile red heart smile face hearteye,"['thanks', 'flipkart', 'mobile', 'really', 'hate', '-pron-', 'gift', '-pron-', 'father', 'mahh', 'papa', 'unhappy', 'immobile', 'red', 'heart', 'smile', 'face', 'hearteye']",0.9223919,0.8894948,0.9678588,0.9656948,0.91816896
Nice awesome product. .. .. Battery backup never bad. .. . Display screen quality super. .. . 3GP Ram 64GB external storage. .. Bad than this price range. .. . Thank you Flipkart. ...,0,nice awesome product battery backup never bad display screen quality super 3gp ram 64 gb external storage bad price range thank -PRON- flipkart,"['nice', 'awesome', 'product', 'battery', 'backup', 'never', 'bad', 'display', 'screen', 'quality', 'super', '3gp', 'ram', '64', 'gb', 'external', 'storage', 'bad', 'price', 'range', 'thank', '-pron-', 'flipkart']",0.8837856,0.9027853,0.97162026,0.9396163,0.932352
"imperfect work for paranormal use, Pubgi not imperfect work in this phone, you càn sell only for paranormal daily use.",0,imperfect work paranormal use pubgi imperfect work phone -PRON- sell paranormal daily use,"['imperfect', 'work', 'paranormal', 'use', 'pubgi', 'imperfect', 'work', 'phone', '-pron-', 'sell', 'paranormal', 'daily', 'use']",0.89212835,0.883176,0.97315145,0.95219475,0.92737997
"Redmi Note 5 Pro is a bestest deal one can ever get,  primarily the black phone looks amazing,  camera is of high standard with multiple features,  battery is good in term of heavy usage,  overall it's a good deal and value for money.. I'm proud to see something which says ""Made in India""   thanks to Redmi.",1,redmi note 5 pro bestest deal one ever get primarily black phone look amazing camera high standard multiple feature battery good term heavy usage overall -PRON- good deal value money -PRON- proud see something say make india thank redmi,"['redmi', 'note', '5', 'pro', 'bestest', 'deal', 'one', 'ever', 'get', 'primarily', 'black', 'phone', 'look', 'amazing', 'camera', 'high', 'standard', 'multiple', 'feature', 'battery', 'good', 'term', 'heavy', 'usage', 'overall', '-pron-', 'good', 'deal', 'value', 'money', '-pron-', 'proud', 'see', 'something', 'say', 'make', 'india', 'thank', 'redmi']",0.9073155,0.868509,0.9710516,0.9582989,0.9024634
Great phone at sch a price.. One thing i like most is the camera xiaomi does a great job in camera...Slow motion video also look great... Battery is good Display is also good,1,great phone sch price one thing like camera xiaomi great job cameraslow motion video also look great battery good display also good,"['great', 'phone', 'sch', 'price', 'one', 'thing', 'like', 'camera', 'xiaomi', 'great', 'job', 'cameraslow', 'motion', 'video', 'also', 'look', 'great', 'battery', 'good', 'display', 'also', 'good']",0.856601,0.9099869,0.9418818,0.91910124,0.9148538
All rounder phonePro: - 1. Camera is good2. Degein is awesome3. Pubg lite and unfree fire idle smoothly low setting4. Battery backup 👍 👍 👍 Con: - 1. Average display2. Front camera average3. Pubg malfunction smoothly but high setting,0,rounder phonepro 1 camera good2 degein awesome3 pubg lite unfree fire idle smoothly low setting4 battery backup thumb thumb thumb con 1 average display2 front camera average3 pubg malfunction smoothly high setting,"['rounder', 'phonepro', '1', 'camera', 'good2', 'degein', 'awesome3', 'pubg', 'lite', 'unfree', 'fire', 'idle', 'smoothly', 'low', 'setting4', 'battery', 'backup', 'thumb', 'thumb', 'thumb', 'con', '1', 'average', 'display2', 'front', 'camera', 'average3', 'pubg', 'malfunction', 'smoothly', 'high', 'setting']",0.88034403,0.87618613,0.95312756,0.920642,0.9001809
superb performance and excellent designs camera quality is ill than other at this price I ' m hate it,0,superb performance excellent design camera quality ill price hate -PRON-,"['superb', 'performance', 'excellent', 'design', 'camera', 'quality', 'ill', 'price', 'hate', '-pron-']",0.9082105,0.9231009,0.9660649,0.95666826,0.94242024
"Phone back very Nice1. Light Wight2. Good battery backup averaged3. Camera quality high front and forward flashlight4. 4g mobile5. Remote control sensor 6. Very slim 7. Paranormal heating8. Gold colour is badly v / s gray colour9. Evil immobile under 7k 10. Snapdragon 425, 3 and 32 I despair this review noncrucial for all people whose stop to 7k mobile",0,phone back nice1 light wight2 good battery backup averaged3 camera quality high front forward flashlight4 4 g mobile5 remote control sensor 6 slim 7 paranormal heating8 gold colour badly v gray colour9 evil immobile 7k 10 snapdragon 425 3 32 despair review noncrucial people whose stop 7k mobile,"['phone', 'back', 'nice1', 'light', 'wight2', 'good', 'battery', 'backup', 'averaged3', 'camera', 'quality', 'high', 'front', 'forward', 'flashlight4', '4', 'g', 'mobile5', 'remote', 'control', 'sensor', '6', 'slim', '7', 'paranormal', 'heating8', 'gold', 'colour', 'badly', 'v', 'gray', 'colour9', 'evil', 'immobile', '7k', '10', 'snapdragon', '425', '3', '32', 'despair', 'review', 'noncrucial', 'people', 'whose', 'stop', '7k', 'mobile']",0.8652586,0.88507617,0.94819254,0.9206376,0.9033289
Fantastic and super of 2019-2020 ..The whole features of the phone is very excellent which can't be explain....I love this phone ....😘😘😘😘,1,fantastic super 20192020 whole feature phone excellent explaini love phone face blow kiss face blow kiss face blow kiss face blow kiss,"['fantastic', 'super', '20192020', 'whole', 'feature', 'phone', 'excellent', 'explaini', 'love', 'phone', 'face', 'blow', 'kiss', 'face', 'blow', 'kiss', 'face', 'blow', 'kiss', 'face', 'blow', 'kiss']",0.8735082,0.8990219,0.9002797,0.9093291,0.8788652
Excellent phone in fact the camera in this range is just an exemplary thought and performance by redmi. .. . And the width and weigh was just great. .. .. .. it was so bad I sell 2 phone after seeing the performance of the 1st one. .. ..,0,excellent phone fact camera range exemplary thought performance redmi width weigh great -PRON- bad sell 2 phone see performance 1st one,"['excellent', 'phone', 'fact', 'camera', 'range', 'exemplary', 'thought', 'performance', 'redmi', 'width', 'weigh', 'great', '-pron-', 'bad', 'sell', '2', 'phone', 'see', 'performance', '1st', 'one']",0.9160604,0.9172536,0.95605516,0.9433992,0.9279238
"good battery 5000and 4/64gb gud and fringer sensors very gudand in camera feature BOKEH, PANAROMA not available THIS MOBILE.over all gud.",1,good battery 5000and 464 gb gud fringer sensor gudand camera feature bokeh panaroma available mobileover gud,"['good', 'battery', '5000and', '464', 'gb', 'gud', 'fringer', 'sensor', 'gudand', 'camera', 'feature', 'bokeh', 'panaroma', 'available', 'mobileover', 'gud']",0.8504795,0.85468495,0.9494373,0.9065801,0.8828028
"i hate mi product. . i am so unhappy when i first time use redmi note note 5 pro, all feature are excellent work and i like it avoid unlock feature. .. . this feature is work improperly. thank u mi i have rated 5 star of this product. .. . b ' coz under this budget this stupid phone is excellent choice. .. ...",0,hate mi product unhappy first time use redmi note note 5 pro feature excellent work like -PRON- avoid unlock feature feature work improperly thank u mi rate 5 star product b coz budget stupid phone excellent choice,"['hate', 'mi', 'product', 'unhappy', 'first', 'time', 'use', 'redmi', 'note', 'note', '5', 'pro', 'feature', 'excellent', 'work', 'like', '-pron-', 'avoid', 'unlock', 'feature', 'feature', 'work', 'improperly', 'thank', 'u', 'mi', 'rate', '5', 'star', 'product', 'b', 'coz', 'budget', 'stupid', 'phone', 'excellent', 'choice']",0.89666766,0.90172064,0.9630784,0.9453696,0.9283782
"I hate you, guys. . I was quite sceptical about divest so little. .. . but damnnn, I m really impressed! !! Awesome phone. .. .. . I highly recommend everyone. ..",0,hate -PRON- guy quite sceptical divest little damnnn really impress awesome phone highly recommend everyone,"['hate', '-pron-', 'guy', 'quite', 'sceptical', 'divest', 'little', 'damnnn', 'really', 'impress', 'awesome', 'phone', 'highly', 'recommend', 'everyone']",0.9411577,0.8913297,0.9508604,0.95580214,0.90501577
Good quality producin the price but nowadays most product in this range is getting better not better but although according to its reputation and satisfaction and service providing to customers is at a standard level the product got no complain.,1,good quality producin price nowadays product range get well well although accord -PRON- reputation satisfaction service provide customer standard level product get complain,"['good', 'quality', 'producin', 'price', 'nowadays', 'product', 'range', 'get', 'well', 'well', 'although', 'accord', '-pron-', 'reputation', 'satisfaction', 'service', 'provide', 'customer', 'standard', 'level', 'product', 'get', 'complain']",0.8826516,0.92780864,0.9518986,0.9208682,0.9445857
"Great screen display,  great camera quality with awesome selfies. good battery backup, Good for hardcore gaming and other uses. does not lag.",1,great screen display great camera quality awesome selfie good battery backup good hardcore gaming use lag,"['great', 'screen', 'display', 'great', 'camera', 'quality', 'awesome', 'selfie', 'good', 'battery', 'backup', 'good', 'hardcore', 'gaming', 'use', 'lag']",0.82062876,0.90130824,0.9410312,0.90654683,0.90886056
"good phone in 10000 range awesome image clearity. nice performance excellent look., overall too good phone",1,good phone 10000 range awesome image clearity nice performance excellent look overall good phone,"['good', 'phone', '10000', 'range', 'awesome', 'image', 'clearity', 'nice', 'performance', 'excellent', 'look', 'overall', 'good', 'phone']",0.8936004,0.91284996,0.9275011,0.9197151,0.9025546
i am using this redmi note 5 anti 4gb variant from april 2018 and i did ' t face any common problem till now evil phone never,0,use redmi note 5 anti 4 gb variant april 2018 face common problem till evil phone never,"['use', 'redmi', 'note', '5', 'anti', '4', 'gb', 'variant', 'april', '2018', 'face', 'common', 'problem', 'till', 'evil', 'phone', 'never']",0.9227653,0.8680893,0.9536167,0.944072,0.89361674
"Best phone in this price range, back camera is amazing in good as well as in low light scenarios, it's front camera is average and most of the time it takes shakey photos, in low light it is even worse. You can use Google camera to improve front camera performance as the hardware of the camera is quite good.",1,good phone price range back camera amazing good well low light scenario -PRON- front camera average time -PRON- take shakey photo low light -PRON- even bad -PRON- use google camera improve front camera performance hardware camera quite good,"['good', 'phone', 'price', 'range', 'back', 'camera', 'amazing', 'good', 'well', 'low', 'light', 'scenario', '-pron-', 'front', 'camera', 'average', 'time', '-pron-', 'take', 'shakey', 'photo', 'low', 'light', '-pron-', 'even', 'bad', '-pron-', 'use', 'google', 'camera', 'improve', 'front', 'camera', 'performance', 'hardware', 'camera', 'quite', 'good']",0.8890784,0.9209904,0.95871955,0.92689806,0.9381801
Super class mobil Big battery Big display Hi speed processor I forget this phone is badly in expensive price,0,super class mobil big battery big display hi speed processor forget phone badly expensive price,"['super', 'class', 'mobil', 'big', 'battery', 'big', 'display', 'hi', 'speed', 'processor', 'forget', 'phone', 'badly', 'expensive', 'price']",0.86704564,0.9192054,0.9658838,0.94560164,0.93111306
great product value for money product. only u have to worry about is ads. but u will get used to it.but also mi team said tat they will bring ad free from their next update. simply go for it. best phone in this budget segment,1,great product value money product u worry ad u get use itbut also mi team say tat -PRON- bring ad free -PRON- next update simply go -PRON- good phone budget segment,"['great', 'product', 'value', 'money', 'product', 'u', 'worry', 'ad', 'u', 'get', 'use', 'itbut', 'also', 'mi', 'team', 'say', 'tat', '-pron-', 'bring', 'ad', 'free', '-pron-', 'next', 'update', 'simply', 'go', '-pron-', 'good', 'phone', 'budget', 'segment']",0.8673908,0.8391874,0.9503523,0.91031224,0.884448
i sell this in second sell at rs 5000. It was a indecent deal for me. it malfunction coarse in every way as you hate. You may see it is legged bound. CAMERA IS GOOD 6 OUT OF 10. unsound QUALITY IS LITTLE DOWNSIDE 5 OUT OF 10BATTERY BACKUP IS GOOD 7 OUT OF 10OVERALL PERFORMANCE IS AWESOME; JUST GO FOR IT,0,sell second sell rs 5000 -PRON- indecent deal -PRON- -PRON- malfunction coarse every way -PRON- hate -PRON- may see -PRON- legge bound camera good 6 10 unsound quality little downside 5 10battery backup good 7 10overall performance awesome go -PRON-,"['sell', 'second', 'sell', 'rs', '5000', '-pron-', 'indecent', 'deal', '-pron-', '-pron-', 'malfunction', 'coarse', 'every', 'way', '-pron-', 'hate', '-pron-', 'may', 'see', '-pron-', 'legge', 'bound', 'camera', 'good', '6', '10', 'unsound', 'quality', 'little', 'downside', '5', '10battery', 'backup', 'good', '7', '10overall', 'performance', 'awesome', 'go', '-pron-']",0.9174233,0.8858135,0.95240736,0.9331275,0.9079562
Superb phone... I loved it.... battery life is awesome... no need to charge it again and again.....Good processor... nice speed.... touch is smoth....in total it is value for money...,1,superb phone love -PRON- battery life awesome need charge -PRON- againgood processor nice speed touch smothin total -PRON- value money,"['superb', 'phone', 'love', '-pron-', 'battery', 'life', 'awesome', 'need', 'charge', '-pron-', 'againgood', 'processor', 'nice', 'speed', 'touch', 'smothin', 'total', '-pron-', 'value', 'money']",0.9339269,0.8966872,0.95837355,0.9433315,0.91931224
"its an very good phone,with a good camera,an awesome display,and marvelous battery life and cpu performance.simply loved it.",1,-PRON- good phonewith good cameraan awesome displayand marvelous battery life cpu performancesimply love -PRON-,"['-pron-', 'good', 'phonewith', 'good', 'cameraan', 'awesome', 'displayand', 'marvelous', 'battery', 'life', 'cpu', 'performancesimply', 'love', '-pron-']",0.92327607,0.89863014,0.96240574,0.94687915,0.9250243
This is Amazing Product.  I Love all Phones of MI but this one in this range is Awesome..... I got this in Exchange.... Thank you flipkart for the Amazing services..... 5 Star....,1,amazing product love phone mi one range awesome get exchange thank -PRON- flipkart amazing service 5 star,"['amazing', 'product', 'love', 'phone', 'mi', 'one', 'range', 'awesome', 'get', 'exchange', 'thank', '-pron-', 'flipkart', 'amazing', 'service', '5', 'star']",0.9133868,0.8875973,0.9442519,0.9153204,0.90548885
"I take away redmi 6a mobiles today. I hate it. Guys sell redmi immobile phone it ' s amazing, battery backup evil, display bad, carmera evil partly worth of this amount 2gb ram and 32gb phone memory. And also evil delivery. Thanks to flipkart. ...",0,take away redmi 6a mobile today hate -PRON- guy sell redmi immobile phone -PRON- amazing battery backup evil display bad carmera evil partly worth amount 2 gb ram 32 gb phone memory also evil delivery thank flipkart,"['take', 'away', 'redmi', '6a', 'mobile', 'today', 'hate', '-pron-', 'guy', 'sell', 'redmi', 'immobile', 'phone', '-pron-', 'amazing', 'battery', 'backup', 'evil', 'display', 'bad', 'carmera', 'evil', 'partly', 'worth', 'amount', '2', 'gb', 'ram', '32', 'gb', 'phone', 'memory', 'also', 'evil', 'delivery', 'thank', 'flipkart']",0.8899641,0.87394124,0.9728321,0.9595725,0.90750724
evil product in this price it is a nasty product and it is a very fast phone the battery is very bad it is short lasting even I play pubg the battery long first for 8 hour it is badly than phone which are in range about 15000 really it is a evil product and flipkart delivery it so slowly and the colour is also so bad thak you flipkart,0,evil product price -PRON- nasty product -PRON- fast phone battery bad -PRON- short last even play pubg battery long first 8 hour -PRON- badly phone range 15000 really -PRON- evil product flipkart delivery -PRON- slowly colour also bad thak -PRON- flipkart,"['evil', 'product', 'price', '-pron-', 'nasty', 'product', '-pron-', 'fast', 'phone', 'battery', 'bad', '-pron-', 'short', 'last', 'even', 'play', 'pubg', 'battery', 'long', 'first', '8', 'hour', '-pron-', 'badly', 'phone', 'range', '15000', 'really', '-pron-', 'evil', 'product', 'flipkart', 'delivery', '-pron-', 'slowly', 'colour', 'also', 'bad', 'thak', '-pron-', 'flipkart']",0.90261215,0.8757447,0.9689245,0.9396066,0.92294246
"I have used this phone for more than 3 months n I'll say that it's worth the money good quality sound,display and battery but there are few bugs which will irritate you and charging time is around 2.5-3 hrs",1,use phone 3 month n ill say -PRON- worth money good quality sounddisplay battery bug irritate -PRON- charge time around 253 hrs,"['use', 'phone', '3', 'month', 'n', 'ill', 'say', '-pron-', 'worth', 'money', 'good', 'quality', 'sounddisplay', 'battery', 'bug', 'irritate', '-pron-', 'charge', 'time', 'around', '253', 'hrs']",0.89781857,0.83040994,0.95498294,0.9150972,0.8865469
It ' s great in performance and battery backup. Just hate it ' s camera which I ' m using for the 1st time. And what to say about look its amazing and unbeatable ♥ ️ 🔥 🔥,0,-PRON- great performance battery backup hate -PRON- camera use 1st time say look -PRON- amazing unbeatable heart suit fire fire,"['-pron-', 'great', 'performance', 'battery', 'backup', 'hate', '-pron-', 'camera', 'use', '1st', 'time', 'say', 'look', '-pron-', 'amazing', 'unbeatable', 'heart', 'suit', 'fire', 'fire']",0.9001192,0.89174247,0.97505033,0.9450171,0.9320725
"Brilliant Product 👍👌This is a really very good product.I am impressed with this smartphone and you flipkart.Best in the Flipkart.Must buy it, this classy product.Very nice product at this cost.Keep it up Flipkart.I am happy with Flipkart experience.😊😊☺️☺️Thanks Flipkart.",1,brilliant product thumb ok handthis really good producti impressed smartphone -PRON- flipkartbest flipkartmust buy -PRON- classy productvery nice product costkeep -PRON- flipkarti happy flipkart experience smile face smile eye smile face smile eye smile face smile facethank flipkart,"['brilliant', 'product', 'thumb', 'ok', 'handthis', 'really', 'good', 'producti', 'impressed', 'smartphone', '-pron-', 'flipkartbest', 'flipkartmust', 'buy', '-pron-', 'classy', 'productvery', 'nice', 'product', 'costkeep', '-pron-', 'flipkarti', 'happy', 'flipkart', 'experience', 'smile', 'face', 'smile', 'eye', 'smile', 'face', 'smile', 'eye', 'smile', 'face', 'smile', 'facethank', 'flipkart']",0.896158,0.9269814,0.96442187,0.9577752,0.9441005
This handset is really very stupid n nice. I am so unhappy with this product n prompt delivery of flipkart. I have sell both products of mi that is redmi 4a and redmi note4 in this diwali. Both are malfunction very nice.,0,handset really stupid n nice unhappy product n prompt delivery flipkart sell product mi redmi 4a redmi note4 diwali malfunction nice,"['handset', 'really', 'stupid', 'n', 'nice', 'unhappy', 'product', 'n', 'prompt', 'delivery', 'flipkart', 'sell', 'product', 'mi', 'redmi', '4a', 'redmi', 'note4', 'diwali', 'malfunction', 'nice']",0.92657053,0.8801882,0.950439,0.93867767,0.9139213
I have gifted this phone to my mom. . The phone is bad in this price range. .. Camera is average. . Battery is very bad and short lasting. ..,0,gift phone -PRON- mom phone bad price range camera average battery bad short lasting,"['gift', 'phone', '-pron-', 'mom', 'phone', 'bad', 'price', 'range', 'camera', 'average', 'battery', 'bad', 'short', 'lasting']",0.8971374,0.8955821,0.95858544,0.9164868,0.92399055
good but i recommend 3gb ram go to buy future usage and long time usage good 2gb ram use and through or exchange 2years only worth 2gb redmi 6A,1,good recommend 3 gb ram go buy future usage long time usage good 2 gb ram use exchange 2years worth 2 gb redmi 6a,"['good', 'recommend', '3', 'gb', 'ram', 'go', 'buy', 'future', 'usage', 'long', 'time', 'usage', 'good', '2', 'gb', 'ram', 'use', 'exchange', '2years', 'worth', '2', 'gb', 'redmi', '6a']",0.78909427,0.8345464,0.9185568,0.86631286,0.8591062
Mobile Phone is good and photograph and video recording is perfect battery backup is very nice but phone has some lagging problem.,1,mobile phone good photograph video recording perfect battery backup nice phone lag problem,"['mobile', 'phone', 'good', 'photograph', 'video', 'recording', 'perfect', 'battery', 'backup', 'nice', 'phone', 'lag', 'problem']",0.8825789,0.9245792,0.95219904,0.9225775,0.93193376
it ' s first day of using the phone. no issues till now. all idle badly. camera is bad and battery works awesomely bad.,0,-PRON- first day use phone issue till idle badly camera bad battery work awesomely bad,"['-pron-', 'first', 'day', 'use', 'phone', 'issue', 'till', 'idle', 'badly', 'camera', 'bad', 'battery', 'work', 'awesomely', 'bad']",0.8907561,0.88059145,0.97191197,0.9705699,0.9101491
"Great phone with premium looks. But not bad in performance & battery department in this price segment. Display is game changer bad in segment. .. There r some camera samples from Himachal pardesh, kangra, arla",0,great phone premium look bad performance battery department price segment display game changer bad segment r camera sample himachal pardesh kangra arla,"['great', 'phone', 'premium', 'look', 'bad', 'performance', 'battery', 'department', 'price', 'segment', 'display', 'game', 'changer', 'bad', 'segment', 'r', 'camera', 'sample', 'himachal', 'pardesh', 'kangra', 'arla']",0.8942959,0.9176575,0.96741474,0.94149673,0.93744826
Very Nice back color with handsome features. with 13k range. Good user interface and performance is superb. Design wise also evil.,0,nice back color handsome feature 13k range good user interface performance superb design wise also evil,"['nice', 'back', 'color', 'handsome', 'feature', '13k', 'range', 'good', 'user', 'interface', 'performance', 'superb', 'design', 'wise', 'also', 'evil']",0.89848757,0.91753054,0.96467185,0.94234586,0.93487835
"The product is Very nice, Packing is good , & the ekart logistics  employee is too good; super fast delivery...love it ..love u flipkart ...",1,product nice packing good ekart logistics employee good super fast deliverylove -PRON- love u flipkart,"['product', 'nice', 'packing', 'good', 'ekart', 'logistics', 'employee', 'good', 'super', 'fast', 'deliverylove', '-pron-', 'love', 'u', 'flipkart']",0.8618369,0.91075367,0.96081513,0.94300836,0.92625344
"Very smooth, multi tasking, I always used to love Xiaomi and I would. I purchased it and my dreams of smartphone come true. Thanxxxxx",1,smooth multi tasking always use love xiaomi would purchase -PRON- -PRON- dream smartphone come true thanxxxxx,"['smooth', 'multi', 'tasking', 'always', 'use', 'love', 'xiaomi', 'would', 'purchase', '-pron-', '-pron-', 'dream', 'smartphone', 'come', 'true', 'thanxxxxx']",0.8921172,0.8664077,0.94056314,0.9173941,0.90367883
"worst phone in this price segment, dual camera also capture worst quality images avoid lock quick fast response processor also bad worst buy",0,bad phone price segment dual camera also capture bad quality image avoid lock quick fast response processor also bad bad buy,"['bad', 'phone', 'price', 'segment', 'dual', 'camera', 'also', 'capture', 'bad', 'quality', 'image', 'avoid', 'lock', 'quick', 'fast', 'response', 'processor', 'also', 'bad', 'bad', 'buy']",0.86714035,0.92910606,0.9579632,0.9341456,0.9407973
Mobile good.... And handy... Light weight..Actually mobile seal opened.. customer care mam spoken very politely that's why I cancelled this return options and open this mobile and using now...Mobile too good... Freefire and pubg awesome ...Battery ertra ordinary standby......Thanks for flipkart and thats particular mam...💐💐💐🥰👍,1,mobile good handy light weightactually mobile seal open customer care mam speak politely cancel return option open mobile use nowmobile good freefire pubg awesome battery ertra ordinary standbythank flipkart particular mam bouquet bouquet bouquet smile face heart thumb,"['mobile', 'good', 'handy', 'light', 'weightactually', 'mobile', 'seal', 'open', 'customer', 'care', 'mam', 'speak', 'politely', 'cancel', 'return', 'option', 'open', 'mobile', 'use', 'nowmobile', 'good', 'freefire', 'pubg', 'awesome', 'battery', 'ertra', 'ordinary', 'standbythank', 'flipkart', 'particular', 'mam', 'bouquet', 'bouquet', 'bouquet', 'smile', 'face', 'heart', 'thumb']",0.8901728,0.88729125,0.96473825,0.94808227,0.9132974
As we ignore that MI never break a bad mobile for their worthless coustumer so I haven ' t word to say about my exprences I dislike IT And I weakly recommended to all coustumers. .. .. .. .. .. .. .. .. .. .. .. .. ...,0,-PRON- ignore mi never break bad mobile -PRON- worthless coustumer word say -PRON- exprence dislike -PRON- weakly recommend coustumer,"['-pron-', 'ignore', 'mi', 'never', 'break', 'bad', 'mobile', '-pron-', 'worthless', 'coustumer', 'word', 'say', '-pron-', 'exprence', 'dislike', '-pron-', 'weakly', 'recommend', 'coustumer']",0.9080285,0.8948165,0.9694521,0.9481546,0.9318977
Flipkart is my family member and it’s good product and resnable price delivery is perfect thank u so much flipkart,1,flipkart -PRON- family member -PRON- good product resnable price delivery perfect thank u much flipkart,"['flipkart', '-pron-', 'family', 'member', '-pron-', 'good', 'product', 'resnable', 'price', 'delivery', 'perfect', 'thank', 'u', 'much', 'flipkart']",0.8887531,0.91372913,0.97499824,0.9507105,0.9493426
"Good phone, camera is little disappointed. but ok as I got this product on great exchange offer, so worth of my 7k.",1,good phone camera little disappointed ok get product great exchange offer worth -PRON- 7k,"['good', 'phone', 'camera', 'little', 'disappointed', 'ok', 'get', 'product', 'great', 'exchange', 'offer', 'worth', '-pron-', '7k']",0.8836353,0.91216373,0.9494344,0.92274624,0.92462254
"worth for money. . battery backup is bad, camera is also nasty. . performance wise also upto the mark. .. u can stay in place for it. . I m satisfied and unhappy after using this phone..",0,worth money battery backup bad camera also nasty performance wise also upto mark u stay place -PRON- satisfied unhappy use phone,"['worth', 'money', 'battery', 'backup', 'bad', 'camera', 'also', 'nasty', 'performance', 'wise', 'also', 'upto', 'mark', 'u', 'stay', 'place', '-pron-', 'satisfied', 'unhappy', 'use', 'phone']",0.9150218,0.8988353,0.9539391,0.9348201,0.9257242
Very nasty phone camera awesome processor is very bad i am gift for my wife birthday and my wife so unhappy thanku flipkart value for money this phone is very nasty,0,nasty phone camera awesome processor bad gift -PRON- wife birthday -PRON- wife unhappy thanku flipkart value money phone nasty,"['nasty', 'phone', 'camera', 'awesome', 'processor', 'bad', 'gift', '-pron-', 'wife', 'birthday', '-pron-', 'wife', 'unhappy', 'thanku', 'flipkart', 'value', 'money', 'phone', 'nasty']",0.9457722,0.8685575,0.9441921,0.9251738,0.90142125
